IT,39.994921898774
UK,34.315476133798
IS,38.42823281374
,39.423437535485
BE,36.747775447775
AT,21.9334975475664
LU,37.59464535833
CY,39.665164878666
MT,44.537288995951
BG,44.36614719215
LV,39.2842168439838
DE,39.9441163672225
NO,32.6629326197331
CZ,39.9273589891672
NL,35.61184354429
HR,37.69971255873831
EE,46.74343841332
PL,37.446856624715
DK,34.8679522272734
EU,37.1229211329296
EL,27.799813369421
FR,38.71738537188
RO,47.69923623995
FI,49.42112238974
PT,45.841892799485
IE,35.46257287557
SI,39.8551331758216
HU,41.59721961711
SE,38.1626583565445
