MT,34.85133993411872
LV,44.0446678937161
PL,80.17133181355689
NL,61.07902017780545
RO,29.26562609109237
PT,33.1255770676292
SI,36.75530801366413
SE,104.3649191132634
UK,82.05358156773764
SK,41.38704259378773
EU,0.3711176901036852
BE,32.59765901826989
AT,57.87993412101005
CY,44.03230016237853
BG,35.57679319194921
DE,41.74810806740163
CZ,44.97971448608684
EE,77.19603628006611
DK,97.13373795297493
ES,53.44648988002668
EL,45.91418148578966
FR,38.1220649917468
FI,106.0631244847212
HU,23.18564774455994
HR,53.79602734776427
IT,52.88143461351946
IE,64.16933506160959
LU,78.57902312494996
LT,37.84350441888284
