BE,5.716950106968897
AT,17.6446573775083
CZ,0.5568260437837268
CY,11.90697803298139
DE,23.15661182205972
EE,18.65094019389517
DK,29.68227423232104
EL,12.21097271677851
EU,23.94398172632473
ES,32.11876528699421
FI,72.11366059154605
IT,17.11878243478487
IE,37.23325734401662
LT,6.757302965605851
HR,0.9092195164681149
LV,17.31181350147305
LU,21.41519756838906
NL,0.617436690508409
MT,15.07275878992426
FR,0.9453110233656864
BG,0.31400783022483
PL,37.22925100763386
RO,5.567800271422123
PT,24.27885859465055
SE,70.31928470270184
UK,24.82371954752233
HU,0.4381030885263314
SK,22.89539626189015
SI,28.40989941752503
