HU,58.81667133675001
FR,49.7995514872756
IS,13.3427684442442
SE,51.154113364487
RO,13.3133133272829
AT,52.9821591595
IE,42.38897328288
BG,61.77278645833329
IT,52.235884311158
BE,55.543235246
SI,13.367466476
HR,51.5829929841
UK,51.338947495137
CZ,13.319217547166
MT,63.852934482877
LU,51.647713625494
,69.53617694283099
LV,52.81911188178599
CY,54.728238889
DE,53.75825278828999
NO,45.58791764617
NL,64.39528784559199
PT,56.52285667531301
EE,58.2498947292
DK,51.66391377743999
PL,61.4417394682526
EU,53.4753117163
EL,51.33934662814001
FI,58.37261631488
