IS,39.5342793365
SI,39.88837795916
CY,39.319447274722
DE,39.775979217513
CZ,37.4268766486694
IT,41.73522679271
DK,34.8513329995645
,39.56111725954
LU,37.5643813332
PT,42.6637454437
LV,39.47512851831129
EE,39.679848153344
HR,37.83819816148
RO,48.288852125867
EU,36.6543862466599
NL,35.5959534852244
EL,26.2941335631915
MT,44.6646962345243
FI,41.166351773527
AT,21.8149797136119
NO,31.929182912748
UK,34.29728156117491
BE,33.18353372986201
PL,36.816429246699
SE,38.514995216133
FR,38.7854377554155
BG,39.631429113349
IE,35.39587911894
HU,39.9183346463317
