CZ,61.78926462392999
IT,55.11338371522911
CY,54.12874958272
IS,76.59121567345601
SI,61.22495359765
DE,56.465996987
LU,56.7814862847588
HR,53.74377419953
MT,67.4511631383873
,69.68919666731
LV,58.7831338862749
DK,55.6251618898584
EL,55.82345155882999
NO,53.51662298417001
RO,64.1484251192
EE,61.67548119593999
NL,62.82713394357
PL,61.99537941449
UK,58.88729715695001
AT,13.371835617446
FR,54.15826647551371
SE,47.1975853764
FI,53.44848623552
PT,66.37981583333999
BE,61.3774479679159
HU,62.46142145848
BG,59.79588927758201
IE,48.9774394311
