LI,0
EU,0.4021
SE,0.325
AT,0.4346
BE,0.6128
,260201.8
BG,0.4146
CY,0.1113
CZ,0.2898
DE,0.5287
TR,474992
DK,0.6316
EE,0.4699
EL,0.3084
ES,0.319
FI,0.4852
FR,0.4809
HR,0.4239
HU,0.3003
IE,0.301
IS,0.2814
IT,0.3483
LT,0.52
LU,0.4525
LV,0.2861
MT,0.3438
NL,0.7538
NO,0.4638
PL,0.3864
PT,0.4781
RO,0.214
SI,0.3951
SK,0.4821
UK,0.1997
