HU,44.49641339442
FR,43.3632433782526
AT,41.17942823828
SE,39.86859354515
IE,38.5
RO,45.548184388347
IT,43.517676917531
SI,45.1698776751653
HR,46.2987498133364
BG,48.79739911793
BE,44.3813395978
IS,48.2978759224
LV,42.45855676164
UK,47.687743292772
,44.2273564418
CY,44.938411289173
DE,45.158331225656
NL,49.43248678941
CZ,42.769828486141
MT,47.623235251474
PL,36.71271453811
EE,48.763992759539
NO,41.666856174914
DK,41.6245971545598
EL,44.8234286946523
EU,43.212587715193
PT,43.949529827441
FI,46.768252373914
