IT,44.35313795449
HU,44.282432154934
FR,43.56711842266
AT,36.114977293414
IE,42.33951543719
LV,42.9743311589
LU,42.46277238132
RO,45.4715123411691
SI,44.3753297642472
BG,44.85485431519
HR,47.742538887685
IS,51.9625112154
SE,38.964894623324
MT,44.259117491336
BE,39.7464281921923
NO,41.8419779416637
CY,44.3286631997553
UK,39.55864263832
NL,43.438423912724
,42.432664473418
PT,43.64553518518
DE,44.59744164759
CZ,41.9471584141
PL,34.6815678944148
DK,39.225953726814
EL,44.849546771766
EE,44.545693191622
FI,45.361797117
EU,41.8641493813311
