IT,52.77717799454999
IS,59.9328727638463
SI,13.371591818377
CY,54.29323314852
LU,51.953394653
DE,53.79294672759
CZ,13.362247286979
DK,51.16984932428
MT,63.133112484451
LV,53.637353361536
HR,54.741411168235
,61.9342778251
NL,59.87159466200001
RO,13.3617562989
EE,58.143699221193
PL,62.5113611911877
EU,53.355173997362
EL,55.411752726386
NO,47.18221986959
UK,47.84598265685
FI,51.8547133566555
PT,56.636318456212
BE,13.3544898967819
HU,59.22446273947
AT,55.52837833444
FR,52.794251793813
SE,52.76296346240999
BG,61.729427792915
IE,43.4815469528
